osm_id,name,category,city,address,phone,website,latitude,longitude
1548517270,PT Bhakti Idola Tama,company,,"Jalan Bojong Raya, 27, Jakarta Barat",,,-6.1707956,106.7343325
502718046,PT Bitung Inti Cemerlang (produksi Sendal),company,Tangerang,,,,-6.2267151,106.5508381
119906844,PT Blue Bird,company,,,,,-6.2864583,106.8723358
13245278478,PT Borneo Megah Sejahtera,company,Surabaya,"Northwest Boulevard, 01/57, Surabaya",+62 851-7966-1509,www.bmslh.com,-7.2545037,112.6246841
3573985610,PT Bosowa Berlian Motor,company,Makassar,,,,-5.1406255,119.4850934
521196635,PT Bratasena Jaya,company,,"Jalan RS Fatmawati, 56, Jakarta Selatan",+62 21 7658530,https://bj.co.id/,-6.2978768,106.7943579
316937093,PT Canning Indonesia Products office,company,Denpasar,"Jalan Diponegoro, 101, Denpasar",,,-8.6643656,115.2156114
9763334043,PT Carsworld Digital Indonesia,company,Tangerang,"Sunburst CBD LOT II, 3, Tangerang Selatan",+622122356880,https://carsworld.co.id/,-6.2976929,106.6665557
283081613,PT Centronix,advertising_agency,,,,,-6.2013025,106.8552328
5181769122,PT Cinerent Indonesia,company,,"Jln Panjang, 79AB",+62 21 5632 778,https://www.cinerent.net/,-6.185182,106.768735
445160654,PT Cipta Griya Dewata,company,Denpasar,"Jalan Bypass Gatot Subroto, 340X, Denpasar",,,-8.6361868,115.240675
524545341,PT Citatah,company,Denpasar,"Jalan Mahendradatta, 78, Denpasar",,,-8.6709366,115.1916068
490044675,PT Citra Van Titipan Kilat,company,,"Jalan Raden Saleh Raya, 2, Jakarta Pusat",,,-6.189122,106.8457008
4438497744,PT Conductor Jasa,company,Denpasar,"Jalan Bypass Gatot Subroto, Denpasar",,,-8.6393832,115.2040814
5281470522,PT Daya Adicipta Motora,company,Bandung,,,,-6.9066747,107.5671782
4111838797,PT Daya Transformatika,company,Depok,"Jl. Raya Sawangan Pancoran Mas, B12, Depok",+62217721 4273,http://www.transformatika.co.id,-6.395365,106.8021087
314697663,PT Daya Utama Pool,company,Denpasar,"P.B. Sudirman, Denpasar",,,-8.6683087,115.2176198
375048157,PT Dewata Indah,company,Denpasar,"Jalan Hayam Wuruk, 3, Denpasar",,,-8.6564821,115.2232521
26729382,PT Dirgantara Indonesia (Kantor Pusat),company,Bandung,,,https://www.indonesian-aerospace.com/,-6.8982177,107.5822506
374650210,PT Djarum,company,Denpasar,"Jalan Raya Sesetan, 259A, Denpasar",,,-8.7035251,115.2201031
374821671,PT Dwiniaga Pratama Sarana,company,Denpasar,"Jalan Pulau Moyo, 2, Denpasar",,,-8.7081779,115.2170982
208600876,PT Earthline,company,,"Lebak Bulus IV, 9D",,,-6.3001993,106.7914708
9831074432,PT Epson Indonesia,company,,"Jalan T.B. Simatupang, 2, Jakarta Selatan",+62 21 8086 6766,https://www.epson.co.id/,-6.2952035,106.8153228
419639233,PT GIEB Indonesia,company,Denpasar,"Jalan Bypass Gatot Subroto, 66X, Denpasar",,,-8.6351171,115.224944
419639219,PT Gajah Gotra Bali,company,Denpasar,"Jalan Bypass Gatot Subroto, 227, Denpasar",,,-8.6358354,115.2259935
374817275,PT Global Putra Indologistics,company,Denpasar,"Jalan Raya Sesetan, 12A/600, Denpasar",,,-8.7105613,115.2199076
12998728261,PT Global Teknik Pasundan,consulting,,"Jalan Raya Pondok Kelapa, 3b, Jakarta Timur",+6289528116846,https://globalteknikpasundan.com/,-6.243618,106.9346502
4338426691,PT Grand Textile,company,Bandung,"Jalan A.H Nasution, 127, Bandung",+62 22 720 6565,http://www.grandtex.co.id,-6.9040381,107.6695841
375347717,PT Gudang Garam,company,Denpasar,,,,-8.6430925,115.2086192
405594199,PT HM Sampoerna,company,Denpasar,"Jalan Bypass Ngurah Rai, 88, Denpasar",,,-8.7176799,115.2019994
540895306,PT HORISA (produksi jasa pencucian baju dan celana),company,Tangerang,,,,-6.2309097,106.5506677
12317627298,PT Hamengku Karya,company,Denpasar,Jl. Gn. Catur I,,,-8.6355535,115.1910015
447637408,PT Hari Hari Rejeki,company,Denpasar,"Kaliasem, 15, Denpasar",,,-8.654419,115.2190205
445177236,PT Hikada Putra Karunia,company,Denpasar,"Jalan Bypass Gatot Subroto, 318X, Denpasar",,,-8.6357558,115.2344145
373775425,PT ISS Cleaning Service,company,Denpasar,"Jalan Bedugul, 37, Denpasar",,,-8.6968618,115.2267841
11287666640,PT International  Chemical Industry,company,,"Jalan Daan Mogot, KM 11, DKI Jakarta",,,-6.156934,106.7506715
9029519331,PT JASA KONSULTAN KEUANGAN,company,Bekasi,"Jalan Ahmad Yani, A No. 5, Bekasi City, West Java",+62 21 8896 3558,https://jasakonsultankeuangan.co.id/,-6.2440958,106.9917953
636489562,PT Jasa Sarana,company,Bandung,,,,-6.916094,107.632223
5058655067,PT Jutarasa Abadi,company,Semarang,"Jalan Letjen. Suprapto, Semarang",,,-6.968597,110.4267803
489269030,PT KAI Balai Yasa fraksi Manggarai,company,,DKI Jakarta,,,-6.2144405,106.8520658
523527383,PT Kacang Rahayu,company,Denpasar,"Jalan Bypass Gatot Subroto, 472, Denpasar",,,-8.6362611,115.1886329
541290239,PT Kemasindo Molek,company,Tangerang,,,,-6.153099,106.56327
455026579,PT Kharisma Pemasaran Bersama Nusantara (Inacom),company,Surabaya,"Jalan Sikatan, 1, Surabaya",,,-7.2395462,112.7371797
540895308,PT Kreasi/Mr Jo (Produksi Kontruksi Bangunan),company,Tangerang,,,,-6.2290816,106.5491121
502251513,PT MAKA (Makna Karya Angan Andanu),company,,"Jalan MPR Raya, 14, Jakarta Selatan",,maka.id,-6.2802583,106.8030653
416070749,PT Macnels Express Pratama,company,Denpasar,"Jalan Bypass Ngurah Rai, 607, Denpasar",,,-8.7197598,115.1991074
12417826926,PT Magna Perkasa,company,,"Jl Kaji, 18, Jakarta Pusat",+62 21 6325935,https://www.magnaperkasa.com,-6.1669149,106.81511
317196849,PT Mahameru,company,Makassar,,,,-5.1321627,119.4289444
634589010,PT Masterindo Jaya Abadi,company,Bandung,,,,-6.9207336,107.574129
13725585616,PT Maxistar Intermoda Indonesia,company,,,,,-6.1421153,106.8580771
9808127443,PT Meratus Line,company,Surabaya,,,,-7.221685,112.7316489
1063450811,PT Mon Siribee Ekspres,company,Medan,,,,3.6158954,98.6469541
11968362246,PT Multi Areal Planing Indonesia (MAPID),company,Bandung,"Jalan Mekar Raya, 11, Kab Bandung",,https://mapid.co.id/,-6.9739146,107.551177
13354736293,PT Multi Guna Maritim,company,,"Jl. Panjang Arteri Klp. Dua Raya No.17, Jakarta Barat",+62 21 87898608,https://mgmaritim.com/,-6.203833,106.7689982
331362689,PT Musim Mas,company,Medan,"Jalan KL Yos Sudarso Km 7,8, Medan",+62 61 661 5511,https://www.musimmas.com/,3.6471567,98.6612884
363142388,PT Nindya Karya,company,Denpasar,"Jalan Hayam Wuruk, 129A, Denpasar",+62-361 223501,https://www.nindyakarya.co.id/,-8.6574181,115.2394242
450526492,PT Nirwana Lestari,company,Denpasar,,,,-8.6219833,115.1889683
803191490,PT Om Bali Logistics,logistics,Denpasar,,,,-8.6943459,115.1754054
11968461756,PT Otsuka Distribution Indonesia,company,Bekasi,,,,-6.2613009,106.9972589
4999291229,PT PAM Lyonnaise Jaya,company,,Jalan TB Simatupang,,,-6.292953,106.8061262
498689351,PT PLN APP Utara,company,,,,,-6.1215837,106.8925022
155961680,PT PLN Area Ciracas,company,,,,,-6.3262292,106.8761385
234507765,PT PLN Area Makassar Selatan,company,Makassar,,,,-5.1646187,119.4453605
487395300,PT PLN Area Pelayanan Jaringan Cempaka Putih,company,,,,,-6.1812399,106.8748376
507270315,PT PLN Haleyora Power,company,,,,,-6.3229757,106.8836472
636327770,PT PLN Pembakitan Sumatera Bagian Utara,company,Medan,,,,3.5391368,98.6860808
629367984,PT PLN Unit Induk Pembangunan Jaringan Sumatera I,company,Medan,,,,3.5729265,98.6672895
197098820,PT PLN Unit Induk Pembangunan Sulawesi Bagian Selatan,company,Makassar,,,,-5.1653679,119.4473168
289694858,PT PP London Sumatera,company,Medan,Medan,,,3.5885323,98.6780933
13234216277,PT Pacificagung Trijaya,it,Jakarta,"Jl. Raya Gading Kirana, 11/TA10, Jakarta",+622129376429,https://norxel.id,-6.1503504,106.8968028
8441708517,PT Panca Usahatama Paramita,company,Tangerang,,,,-6.2331577,106.6416005
540895309,PT Pancagol,company,Tangerang,,,,-6.2255767,106.5518623
5031503100,PT Pasadena Medical Indonesia,company,Semarang,,,,-7.0143641,110.3787308
211230357,PT Pelabuhan Indonesia,company,,DKI Jakarta,,,-6.1249271,106.8103377
452168387,PT Pelayaran Tempuran Emas,company,Surabaya,,,,-7.2193048,112.7330496
196035605,PT Pelindo Terminal Petikemas Makassar,company,Makassar,,,,-5.1237887,119.4087465
367608323,PT Pembangunan Perumahan,company,Denpasar,"Jalan Hayam Wuruk, 154, Denpasar",,,-8.6680109,115.2423099
392354614,PT Percetakan Gema,company,Denpasar,"Jl. P.B. Sudirman, 4A, Denpasar",,,-8.6741952,115.2175132
560035978,PT Perkebunan Nusantara IX,company,Semarang,"Jalan Mugas Dalam, Semarang",+62 24 8414635,https://apnusantara.ptpnix.co.id/,-6.9893639,110.4167498
450714712,PT Perkebunan Nusantara X,company,Surabaya,"Jalan Jembatan Merah, 3-11, Surabaya",,,-7.2378864,112.7372756
451485165,PT Perkebunan Nusantara XI,company,Surabaya,"Jalan Merak, 1, Surabaya",,,-7.2382243,112.7346939
339091793,PT Pertani Persero,company,Semarang,,,,-6.9926417,110.4158431
13286464578,PT Perumnas Iida Group,company,Bekasi,"Jalan Caringin, 106, Bekasi",,https://perumnas-iidagroup.co.id/,-6.2944351,106.9907845
6618281904,PT Perusahaan Gas Negara,company,,"Jalan K.H. Zainul Arifin, 20, DKI Jakarta",,,-6.1597373,106.8156799
375215737,PT Perusahaan Perdagangan Indonesia,company,Denpasar,"Jalan Hayam Wuruk, 117, Denpasar",,,-8.6567387,115.2360647
10604268161,PT Power Telecom,it,Bandung,Blok C2 No 37,+62 22-2006073,https://www.powertel.co.id/,-6.8815775,107.582436
374649725,PT Prambanan Dwipaka,company,Denpasar,"Jalan Raya Sesetan, 272, Denpasar",,,-8.7064807,115.2198523
3292216666,PT Prima Pesona Sejati,company,Denpasar,"Jalan Hayam Wuruk, 72, Denpasar",,,-8.6573959,115.2305612
156917691,PT Pupuk Indonesia,company,,"Jalan Taman Anggrek, 2, Jakarta Barat",,https://www.pupuk-indonesia.com/,-6.1846877,106.7908855
4351202176,PT Putra Baja Deli,company,Medan,,,,3.6437964,98.662719
448761382,PT Putra Inti Lumayan,company,Denpasar,"Jalan Bypass Gatot Subroto, 345, Denpasar",,,-8.6377551,115.198357
631922847,PT RAPI Medan Amplas,company,Medan,,,,3.5386634,98.7057038
13366164991,PT Reycom Document Solusi,company,Semarang,"Jalan Indraprasta, 79, Semarang",,https://rds.co.id,-6.9789794,110.4054928
253035423,PT Rutra Care Konstruksi,company,Makassar,,,,-5.095242,119.5097276
500830525,PT SWPP (produksi bingkai photo ekspor),company,Tangerang,,,,-6.2297897,106.5515008
398152455,PT Sanatel,telecommunication,Tangerang,,,,-6.2860009,106.6661042
305097288,PT Sangkuriang Internasional,company,Bandung,"Jalan Sampurna, 11, Bandung",,,-6.8915239,107.6014032
520765243,PT Sanur Jaya Utama,company,Denpasar,"Jalan Setiabudi, Kuta",,,-8.7202824,115.182147
342726310,PT Smartfren Telecom Ahmad Yani Semarang,telecommunication,Semarang,,,,-6.9909571,110.4254741
4364990326,PT Socfin Indonesia,company,Medan,,,,3.6187977,98.6717079
12280442798,PT Solusi Untuk Semua,company,,"Jalan Sultan Agung, 07, South Jakarta",+62 21 83780485,https://gadogado.id/,-6.2054955,106.8340495
374819652,PT Sourcing Indonesia,company,Denpasar,401,,,-8.715272,115.2216413
444897487,PT Sugar Group Companies,company,Denpasar,"Jalan Bypass Ngurah Rai, 88XX, Denpasar",,,-8.6476481,115.2546799
540895305,PT TRIAS (produksi Kontruksi Bangunan),company,Tangerang,,,,-6.2304319,106.5507167
7709217808,PT Tani Hub Indonesia (TaniHub HQ),company,,Jalan Doktor Ide Anak Agung Gde Agung,,,-6.2263762,106.8255337
392887673,PT Teknik Umum,company,Denpasar,"Jalan Raya Sesetan, 162, Denpasar",,,-8.6984602,115.2187442
520271761,PT Telkom Jakarta Utara,company,,,,,-6.117654,106.8927291
6222912899,PT Timah,company,,,,,-6.1788928,106.8325929
4351102216,PT Tjipta Rimba Djaja,company,Medan,,,,3.6466589,98.6630084
12237909862,PT Toyo Sensing Indonesia,company,Bandung,"Mekar Raya, 11, Kab Bandung",,https://toyosensing.com,-6.9738606,107.5511024
156925882,PT Trans Nusantara Sejati,company,,,,,-6.156301,106.7568888
9808158547,PT Tresnamuda Sejati,company,Surabaya,,,,-7.2197651,112.7329546
6001907233,PT Trimanunggal Perkasindo,company,,"Jalan Rawa Terate, 66, DKI Jakarta",+62 21 29368722,https://tpturbo.com,-6.1859453,106.9284659
9824052519,PT Ultra Prima Abadi,company,Surabaya,,,,-7.3081043,112.7665466
485813821,PT United Dico Citas,company,,"Jalan Johar, 5, DKI Jakarta",,https://udc.co.id/,-6.1876412,106.8320211
549921050,PT United Equipment Indonesia,company,Medan,,,,3.5377426,98.7046976
4351102217,PT Universal Indofood Product,company,Medan,,,,3.6444438,98.6626168
447616035,PT Vithapharm Surabaya,company,Surabaya,,,,-7.3078127,112.7645289
6773792324,PT Warungjasa Teknologi,it,Jakarta,"Jalan Masjid Al Wustho, East Jakarta",,https://www.warungjasa.com,-6.2453147,106.9082332
363343430,PT Waskita Karya,company,Denpasar,"Jalan Hayam Wuruk, 191, Denpasar",,https://www.waskita.co.id/,-8.6622178,115.2404939
374684288,PT Widha,company,Semarang,"Jalan Prof. Soedarto, SH, 58, Semarang",+62247464680,http://www.widha.co.id,-7.0508379,110.4237236
668462514,PT Wira Kusuma,company,Makassar,"Jl. Dg.Matoa No 37, Makassar",,,-5.0947821,119.5099369
10289191832,PT. ASIA MEGATAMA SEJAHTERA,company,Tangerang,"Jalan Springs Boulevard, 82, TANGERANG REGENCY",,https://asiamegatama.id/,-6.2733483,106.6408448
5804104553,PT. Adicipta Inovasi Teknologi,company,,"Jalan Kebon Jeruk Raya, 80",+62 21 5367 3030,http://www.adins.id/,-6.1982742,106.7674678
10254079809,PT. Alpha Altitude Paper,company,Semarang,"Jalan Terboyo Industri Barat, 528",,,-6.9390789,110.4647077
154078988,PT. Angkasa Pura I (Persero),company,,,,,-6.1545069,106.8422313
10588068332,PT. Applimetis Parama Solusi,company,Bekasi,"Jl. Rose Garden I, Bekasi",,https://applimetis.id,-6.2687734,106.9747825
5547946021,PT. Arkadaya Hakato Persada,company,,Jl. Raya Hankam,,,-6.3104306,106.9000868
275927913,PT. Astra Graphia,company,Makassar,,,,-5.1518345,119.4157412
530164015,PT. Asuransi Jasa Tania,insurance,Bandung,,,,-6.9020985,107.6045518
7722599623,PT. Asuransi Takaful Umum,insurance,Jakarta,,,,-6.2421179,106.8417849
14084991673,PT. BANDUNG NEW ENERGY INDONESIA,company,,"Jl. Kh Hasyim Ashari, 1 blok D2, Kota Jakarta Pusat",,,-6.1679128,106.8038357
5215638922,PT. BERCA MANDIRI PERKASA,company,Semarang,"Karang Anyar, 10",+62243581371,https://www.berca-mp.co.id/,-6.9812858,110.4249276
4267841191,PT. BERLIAN CEMARA MOTOR,company,Medan,,,,3.6359981,98.6973008
10682522312,PT. BISMA DHARMA KENCANA,company,,"Jalan Sultan Hasanudin, 47-48, South Jakarta",,,-6.2415108,106.8020548
5225798623,PT. BSP,company,Medan,,,,3.5772083,98.6838317
451533239,PT. Bakti Mandiri Perkasa,company,Surabaya,"Jalan Ketintang Madya I, No.16, Ketintang, Gayungan, Surabaya, East Java",+62318296878,https://www.pt-bmp.com/,-7.3127817,112.7235125
5110936024,PT. Bangun Selaras (BASE),company,,,,,-6.3042275,106.7299587
195973356,PT. Bhanda Ghara Reksa,company,Makassar,"jln hertasning, 7",,,-5.1619177,119.4399221
5311406221,PT. Boveri Indonesia,company,,27,,,-6.1464457,106.8955469
1264587815,PT. Bright Mobile Telecommunication,company,Tangerang,"Jl. Kawasan Industri (Bayur), Tangerang",,,-6.1518186,106.6064679
1126817540,PT. Cahaya Bumi Amanah,company,Bandung,"Kinagara Regency, Blok D - No. 18, Gerbang Kinagara Regency",,https://cba-digitechno.com/,-6.9775978,107.6551612
196963834,PT. Catur Putra Harmonis,company,Makassar,,,,-5.1514951,119.4378904
13454782220,PT. Chang Jui Fang Indonesia,company,,"Jalan Jembatan Tiga Raya, Jakarta Utara",+62 21 6685700,https://cjfi.co.id/,-6.1332653,106.7921881
82486762,PT. Cipta Mapan Logistik,company,Makassar,"Jl. Ir. Sutami, 19, Makassar",,,-5.101706,119.4580308
8226613414,PT. Control Systems Arena Para Nusa,company,,"Jalan Ampera Raya, 9-10, DKI Jakarta",+62217807881,https://ptcs.co.id/,-6.2912763,106.8191898
5495452021,PT. Cordlife Persada,company,,Jalan Swadaya I,,,-6.2129754,106.8462405
2887123567,PT. Daya Amani Solusimatika,it,Bandung,"Soekarno Hatta, H29, Bandung",,,-6.9434595,107.6596189
5490004822,PT. Deira Sygisindo,company,,"Jalan Pahlawan, 10E",,,-6.2965157,106.7598315
5589552522,PT. Dharma Satya Nusantara,company,,Jalan Rawa Gelam V,,https://www.dsn.co.id/,-6.2038931,106.9136416
4258086010,PT. Dirgaputra Ekapratama,company,Surabaya,"Jl. Raya Banjarsugihan, Surabaya",,,-7.2545612,112.662219
4258088042,PT. Dua Kelinci,company,Surabaya,"Jl. Margomulyo, Surabaya",,,-7.2445232,112.6793157
488166776,PT. Duraquipt Cemerlang,company,,,,,-6.3628907,106.776545
569907148,PT. Erela,company,Semarang,"Jalan Murbei, 2, Semarang",+62-24-7477557,https://erela.co.id/,-7.0578724,110.4154824
13743113043,PT. FARASSINDO PERKASA,company,,"Jalan Anggrek, 4, Jakarta Barat",,,-6.1981479,106.7559886
5203556321,PT. Girder Indonesia,company,,"Jalan Yos Sudarso, Kav. 28",,,-6.1578457,106.8826394
5199326222,PT. Hilti Nusantara - Indonesia,company,,"Jalan Cilandak KKO, 3-11B",,,-6.2952313,106.8143577
402036067,PT. Honda Prospect Motor,company,,"Jl. Gaya Motor 1, VV6P+WX2, Jakarta Utara",+62 21 6512085,,-6.1382531,106.88788
6235447285,PT. Indo Mitra Teknik,company,Medan,,,,3.6192808,98.6549773
1088259813,PT. Indo Rizki Pratama,company,,"Jalan Wdaya Kusuma, B.10 No.12a, Bekasi",+62 812 9804 6693,https://www.3dmediaadv.com,-6.29117,106.9495008
9677518665,PT. Insatek Maju Bersama - Rep. Jakarta,research,Jakarta,"Jalan Haji Sa'aba, F17D, West Jakarta",+62 853 2222,https://insatek.id,-6.2150287,106.7252225
462007734,PT. JIAEC,company,Depok,"Kavling Adhikarya, 20, Depok",,,-6.3775003,106.8470901
5795579854,PT. Jasamarga Jalanlayang Cikampek,company,Bekasi,"Teuku Umar, 14",,,-6.2583276,106.9977711
441235276,PT. KOMPAK MANTAP INDONESIA,company,,"Cipinang Indah 1, 1",,,-6.2384616,106.8885858
7716363403,PT. Karya Mentari Seraya,company,,Jalan Jenderal Gatot Subroto,,,-6.2016295,106.8008489
970764126,PT. Kawasan Industri Medan (Persero),company,Medan,,,https://www.kim.co.id/,3.6720893,98.6819896
6252776089,"PT. Kimia Farma, Tbk.",company,,"Jalan Veteran, 9, DKI Jakarta",,https://www.kimiafarma.co.id,-6.1681522,106.8268186
12405022055,PT. Kita Bagus Sejahtera,company,Tangerang,"Jalan Arcadia Daan Mogot, Blok H 5 No. 23, Batuceper",+62 21 2900 7415;+62 21 2900 7416,https://kitabagus.co.id,-6.1579058,106.6659516
6424566288,PT. Lautan Otsuka Chemical,company,,"Jalan Aipda K.S. Tubun, 77",,,-6.1999142,106.8000713
6910374813,PT. Marga Mandalasakti,company,Tangerang,,,,-6.224097,106.619305
13536160434,PT. Mega Jaya Metajaya,company,Medan,"Jalan Williem Iskandar Pasar V Barat, Medan",+62 6180083633,,3.6054344,98.7134752
5547235321,PT. Mitra Teknik Elektrindo,company,,Jalan Hayam Wuruk,,,-6.1439118,106.8171141
6232140685,PT. Nafasindo,company,Medan,,,,3.5624655,98.639112
10682498395,PT. Nagata Bisma Shakti,company,,"Jalan Cilandak KKO, 1, Cilandak Timur, South Jakarta",,,-6.2932354,106.8158118
340199505,PT. Nusantara Global Inovasi,it,Semarang,"Jalan Teuku Umar, 58A, Semarang",+622440300900,https://nginovasi.com/,-7.0327808,110.4181927
453651262,PT. PLN Nusantara Power,company,Surabaya,"Ketintang Baru, 11, Ketintang, Gayungan, Kota SBY, Jawa Timur, Indonesia",+62 31 8548391,https://www.plnnusantarapower.co.id/,-7.3186814,112.727052
195309423,PT. Padi Mas Prima,company,Makassar,"Jalan Yos Sudarso, 217B, Makassar",,,-5.118101,119.4170115
154078990,PT. Pelni,company,,"Jalan Angkasa Raya, 18, Jakarta Pusat",,,-6.1577895,106.8435725
196052652,PT. Perikanan Nusantara,company,Makassar,"Jl. Sabutung Baru, 1, makassar",,,-5.1100976,119.4290054
195973311,PT. Permodalan Nasional Madani,company,Makassar,"Jln. Hertasning, F30",,,-5.1617832,119.4390078
12852267511,PT. PiEE Internasional,company,,"Jalan Griya Utama, 9-10, Sunter, North Jakarta",+62 21 2956 9471,https://piee.co.id,-6.1420611,106.8547634
11951606514,PT. Pratama Motivasi Mandiri,it,Bekasi,"Jalan Bulevar Selatan, Kota Bekasi",,www.iproguard.com,-6.2287953,107.0020094
1031898117,PT. Pridential Life,insurance,Medan,,,,3.5969725,98.6693111
12353231828,PT. RUMAH LOGIC TEKNOLOGI,it,Jakarta,Tangerang Selatan,,https://rumahlogic.com,-6.3132747,106.7112085
5226088121,PT. Raja Marga,company,Medan,,,,3.5819084,98.6276727
529402791,PT. Sarana Multigriya Finansial (Persero),financial,Jakarta,Jalan Panglima Polim I,,,-6.2474374,106.7981798
5589552721,PT. Tanjung Kreasi Parquet Industri,company,,Jalan Rawa Gelam V,,http://www.tekaparquet.com,-6.2039658,106.9137467
497132086,PT. Telkom,telecommunication,Jakarta,DKI Jakarta,,,-6.1632925,106.8150037
6634884024,PT. Tokopedia,company,,"Jalan Profesor Dokter Satrio, Kav 11, DKI Jakarta",+62 21 8064 7333,https://tokopedia.com/,-6.2212174,106.8193535
257583871,PT. Transporindo Agung Sejahtera,company,Makassar,"Jl. Ir. Sutami, 62, Makassar",,,-5.0935747,119.4668858
197198721,PT. Tressmuda Sejati,company,Makassar,,,,-5.1229423,119.4131481
154830302,PT. Ujung Lima,company,,,,,-6.1197074,106.8939692
197882852,PT. United Tractors,company,Makassar,,,,-5.1405199,119.4480494
197017341,PT. Viardi Bintang Terang,company,Makassar,"Jalan Kapasa Raya, 33, Makassar",,,-5.0956254,119.491629
478699865,PT. Wika Jaya Pratama,company,Tangerang,,,,-6.2748083,106.6595815
9150477583,PT.Nisson Indonesia,company,Tangerang,,,,-6.1518491,106.6383245
9442280672,PWK J1 no 7,company,Surabaya,"Jalan Citra Lakasantri 4, 7, Surabaya",,,-7.2899879,112.6527638
6954192987,PZ Cussons,company,,,,,-6.2244775,106.8253861
372807793,Pacific Express,company,Denpasar,"Hang Tuah, Denpasar",,https://pacific-bali.com/,-8.6739457,115.2450397
6894277886,Pacific Life Insurance,insurance,Jakarta,,,,-6.2335932,106.821637
6894760885,Pacific Oil and Gas,company,,,,,-6.1981504,106.82265
5539444821,Padasa Plantation Group,company,Medan,Jalan Monginsidi,,,3.5715293,98.6653592
6210534089,Palyja Hubungan Pelanggan,company,,,,,-6.1780477,106.7848675
6213072686,Palyja Hubungan Pelanggan (KHP) Jati Baru,company,,,,,-6.1814337,106.8122767
6213079585,Palyja Pelayanan Pelanggan (UPP) Pusat,company,,,,,-6.1816622,106.8122222
12060593318,Pangkalan Gas Tk Rivaldi,company,Bekasi,,,,-6.2950093,106.9980241
122159891,Panin Life,insurance,Jakarta,"Jalan Letjen S. Parman, DKI Jakarta",,,-6.1838309,106.7976927
6894760785,Paper One,company,,,,,-6.198523,106.8226836
564979838,Paradise Property Group,company,Denpasar,,,,-8.6897807,115.1728308
4629420041,Parama Textile,company,Denpasar,"Jalan Imam Bonjol, 589, Denpasar",,,-8.7032063,115.1849488
769895926,Parker Hannifin,company,Tangerang,,,,-6.2973252,106.6646257
6951190086,Pasifik Satelit Nusantara,company,,,,,-6.232393,106.8287586
12119757633,Paxel courier service | Setiabudi,logistics,Jakarta,,,,-6.206639,106.8247129
376922347,Pegadaian,financial,Surabaya,,,,-7.3034667,112.737121
6250017491,Pegadaian Kantor Wilayah VIII,company,,,,,-6.1763697,106.8397524
6250017490,Pegadaian Kanwil IX Jakarta 2,company,,,,,-6.1764593,106.8395313
11651185808,Pegadaian UPC Sukawati,company,Denpasar,"Jalan Raya Celuk, 53, Sukawati",+62 21 80635162,https://www.pegadaian.co.id,-8.600585,115.2660303
12715089722,Pelindo,company,,,,,-6.1215938,106.8940337
6222915492,Pelita Air Service,company,,,,,-6.17654,106.8196936
1193278311,Pensiun Pertamina,company,,,,,-6.1820631,106.8336284
7111719461,Percetakan IQRA,advertising_agency,Makassar,Jalan Perintis Kemerdekaan,,,-5.1411954,119.4878675
5117194922,Perintex,company,Bandung,Jalan A.H Nasution,,,-6.9046537,107.6679116
6400698094,Permata Marindo Jaya,company,,,,,-6.1036494,106.8008142
461838737,Perpetual Gifts,company,,,+62 878 8691 8282,http://www.perpetualgifts.com/,-6.1405092,106.8808955
316162722,Pertamina,company,Denpasar,"Sugianyar, 10, Denpasar",,,-8.6583955,115.2170672
6239456596,Pertamina Training and Consulting,company,,"Jalan Mohammad Husni Thamrin, Menteng, Central Jakarta",,,-6.1913407,106.8233163
6230792594,Pertani Kantor Pusat,company,,,,,-6.2574537,106.8427613
1217791193,Perum Jasa Tirta II,company,Bekasi,,,,-6.2577284,107.0108421
9819722670,Perum Perhutani Jawa Barat & Banten,company,Bandung,,,,-6.9370339,107.7010576
186431830,Perum Perumnas Makassar,company,Makassar,,,,-5.1623195,119.4387621
3573891046,Perusahaan Bus Bintang Timur,company,Makassar,,,,-5.1414269,119.4786641
328128622,Perusahaan Listrik Negara,company,Denpasar,"Letda Tantular, 1, Denpasar",,,-8.669183,115.2224528
6400801193,Perusahaan Umum Perikanan Indonesia,company,,,,,-6.1009795,106.8002796
6222915388,Petrokimia Gresik,company,,,,,-6.1767065,106.8172055
10957553410,Pevent Group,advertising_agency,,"Jalan Lebak Bulus I, 59, DKI Jakarta",,,-6.2969039,106.7878723
6894227786,Phapros,company,,,,,-6.2321752,106.8303071
342882319,Pharpos,company,Semarang,"Jalan Letjen. Suprapto, Semarang",,,-6.9688363,110.4255629
6236229985,Pioneer Head Office,company,,"Jalan Cideng Barat, 31AA",+62216321946,,-6.1664945,106.8103448
1198173604,Pira Consultant,consulting,Bandung,"Jalan Magna Barat, 10",,,-6.9573197,107.6885986
7755175406,Pluto Publishing,company,,"Jalan Tebet Barat Dalam IV E, 32, Jakarta Selatan",,https://bestgardenoutdoor.com,-6.2384758,106.8456984
6213079591,Pola Group,company,,,,,-6.2013472,106.8073505
5466218025,Politron,company,Surabaya,,,,-7.3340288,112.75946
14061116202,Polytron,company,,,,,-6.206576,106.8216624
2497173726,Pos Indonesia,company,Bandung,,,,-6.9064034,107.6172209
328762890,Pos Indonesia Kantor Regional Denpasar,company,Denpasar,,,,-8.667407,115.2279625
1198173616,Pratama,financial,Bandung,"Jalan Magna Barat, 52",,,-6.9579247,107.6885401
5606642622,Pring Jaya Printing,company,,Jalan Kali Baru Timur Dalam,,,-6.1741538,106.8476813
